score,true_label,attack_family,cost_proxy,score_source
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.395290,0,normal,0.556938,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.093804,0,normal,0.260973,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.121848,0,normal,0.279201,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.241199,0,normal,0.356780,kddcup99_no_training_proxy
0.234947,0,normal,0.352716,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.133587,0,normal,0.286832,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.199469,0,normal,0.379655,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.151957,0,normal,0.298772,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.068506,0,normal,0.244529,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.197500,0,normal,0.378375,kddcup99_no_training_proxy
0.086196,0,normal,0.256027,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.178370,0,normal,0.315940,kddcup99_no_training_proxy
0.169239,0,normal,0.310005,kddcup99_no_training_proxy
0.228696,0,normal,0.348652,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.280000,0,normal,0.432000,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.201087,0,normal,0.330707,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.144143,0,normal,0.293693,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.081196,0,normal,0.252777,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.175000,0,normal,0.313750,kddcup99_no_training_proxy
0.152749,0,normal,0.299287,kddcup99_no_training_proxy
0.164022,0,normal,0.306614,kddcup99_no_training_proxy
0.063676,0,normal,0.241390,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.212410,0,normal,0.388067,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.201822,0,normal,0.381184,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.195000,0,normal,0.376750,kddcup99_no_training_proxy
0.108152,0,normal,0.270299,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.146087,0,normal,0.294957,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.104674,0,normal,0.268038,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.093784,0,normal,0.260959,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.081739,0,normal,0.253130,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.180000,0,normal,0.317000,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.609783,1,neptune,0.746359,kddcup99_no_training_proxy
0.240217,0,normal,0.406141,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.065793,0,normal,0.242765,kddcup99_no_training_proxy
0.185109,0,normal,0.320321,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.070870,0,normal,0.246065,kddcup99_no_training_proxy
0.164783,0,normal,0.307109,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.175870,0,normal,0.364315,kddcup99_no_training_proxy
0.093370,0,normal,0.260690,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.077609,0,normal,0.250446,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.209022,0,normal,0.335864,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.316087,1,satan,0.455457,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.087283,0,normal,0.256734,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.125435,0,normal,0.281533,kddcup99_no_training_proxy
0.073043,0,normal,0.247478,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.096304,0,normal,0.262598,kddcup99_no_training_proxy
0.217833,0,normal,0.341592,kddcup99_no_training_proxy
0.121522,0,normal,0.278989,kddcup99_no_training_proxy
0.072283,0,normal,0.246984,kddcup99_no_training_proxy
0.080978,0,normal,0.252636,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.203587,0,normal,0.332332,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.063350,0,normal,0.241178,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.148913,0,normal,0.296793,kddcup99_no_training_proxy
0.063261,0,normal,0.241120,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.113587,0,normal,0.273832,kddcup99_no_training_proxy
0.190217,0,normal,0.373641,kddcup99_no_training_proxy
0.140000,0,normal,0.291000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.105870,0,normal,0.268815,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.083696,0,normal,0.254402,kddcup99_no_training_proxy
0.086304,0,normal,0.256098,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.207935,0,normal,0.335158,kddcup99_no_training_proxy
0.207174,0,normal,0.334663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.070435,0,normal,0.245783,kddcup99_no_training_proxy
0.063440,0,normal,0.241236,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.088370,0,normal,0.257440,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.161522,0,normal,0.354989,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.135326,0,normal,0.287962,kddcup99_no_training_proxy
0.165000,0,normal,0.307250,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.162065,0,normal,0.305342,kddcup99_no_training_proxy
0.117935,0,normal,0.276658,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.122935,0,normal,0.279908,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.072609,0,normal,0.247196,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.064527,0,normal,0.241942,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.168804,0,normal,0.309723,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.613043,1,neptune,0.748478,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.142500,0,normal,0.292625,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.074118,0,normal,0.248176,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.154348,0,normal,0.300326,kddcup99_no_training_proxy
0.126957,0,normal,0.282522,kddcup99_no_training_proxy
0.073696,0,normal,0.247902,kddcup99_no_training_proxy
0.129239,0,normal,0.284005,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.135326,0,normal,0.287962,kddcup99_no_training_proxy
0.122935,0,normal,0.279908,kddcup99_no_training_proxy
0.236196,0,normal,0.453527,kddcup99_no_training_proxy
0.210761,0,normal,0.336995,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.175870,0,normal,0.364315,kddcup99_no_training_proxy
0.103283,0,normal,0.267134,kddcup99_no_training_proxy
0.133370,0,normal,0.286690,kddcup99_no_training_proxy
0.403284,0,normal,0.562135,kddcup99_no_training_proxy
0.133587,0,normal,0.286832,kddcup99_no_training_proxy
0.116848,0,normal,0.275951,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.176413,0,normal,0.314668,kddcup99_no_training_proxy
0.069412,0,normal,0.245118,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.199891,0,normal,0.329929,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.340000,0,normal,0.471000,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.104674,0,normal,0.268038,kddcup99_no_training_proxy
0.240893,0,normal,0.356581,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.090543,0,normal,0.258853,kddcup99_no_training_proxy
0.065761,0,normal,0.242745,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.067935,0,normal,0.244158,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.128587,0,normal,0.283582,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.194674,0,normal,0.376538,kddcup99_no_training_proxy
0.113913,0,normal,0.274043,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.198293,0,normal,0.378890,kddcup99_no_training_proxy
0.243587,0,normal,0.408332,kddcup99_no_training_proxy
0.205217,0,normal,0.333391,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.222854,0,normal,0.344855,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.118261,0,normal,0.276870,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.210000,0,normal,0.336500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.131739,0,normal,0.285630,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.068506,0,normal,0.244529,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.207705,0,normal,0.385008,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.117065,0,normal,0.276092,kddcup99_no_training_proxy
0.160435,0,normal,0.304283,kddcup99_no_training_proxy
0.085789,0,normal,0.255763,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.153587,0,normal,0.299832,kddcup99_no_training_proxy
0.071196,0,normal,0.246277,kddcup99_no_training_proxy
0.151848,0,normal,0.298701,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.140543,0,normal,0.291353,kddcup99_no_training_proxy
0.099457,0,normal,0.264647,kddcup99_no_training_proxy
0.083804,0,normal,0.254473,kddcup99_no_training_proxy
0.217935,0,normal,0.341658,kddcup99_no_training_proxy
0.075680,0,normal,0.249192,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.301522,0,normal,0.445989,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.146087,0,normal,0.294957,kddcup99_no_training_proxy
0.168261,0,normal,0.309370,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.070588,0,normal,0.245882,kddcup99_no_training_proxy
0.071522,0,normal,0.246489,kddcup99_no_training_proxy
0.076522,0,normal,0.249739,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.100000,0,normal,0.265000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.604348,1,neptune,0.742826,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.139130,0,normal,0.290435,kddcup99_no_training_proxy
0.210000,0,normal,0.336500,kddcup99_no_training_proxy
0.228478,0,normal,0.348511,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.064706,0,normal,0.242059,kddcup99_no_training_proxy
0.168696,0,normal,0.359652,kddcup99_no_training_proxy
0.166409,0,normal,0.308166,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.201176,0,normal,0.330765,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.140761,0,normal,0.291495,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.217935,0,normal,0.341658,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
